W11-2157	The Universitat d'Alacant hybrid machine translation system for WMT 2011	2011
W94-0206	Parsing Using Linearly Ordered Phonological Rules	1994
W10-3221	A Current Status of Thai Categorial Grammars and Their Applications	2010
W06-1905	Keyword Translation Accuracy And Cross-Lingual Question Answering InChinese And Japanese	2006
W06-2811	Multilingual Interactive Experiments With Flickr	2006
W97-0607	Performance Measures For The Next Generation Of Spoken Natural Language Dialog Systems	1997
W06-3911	Multi-dimensional Temporal Logic for Events and States	2006
W10-2314	Image and Collateral Text in Support of Auto-Annotation and Sentiment Analysis	2010
W01-0803	Document Structuring A La SDRT	2001
W09-0625	Towards Empirical Evaluation of Affective Tactical NLG	2009
P10-3016	Adapting Self-Training for Semantic Role Labeling	2010
W10-0607	An Investigation on Polysemy and Lexical Organization of Verbs	2010
W07-1601	A Corpus-Based Analysis of Geometric Constraints on Projective Prepositions	2007
W98-1010	A Morphological Analyzer For Akkadian Verbal Forms With A Model Of Phonetic Transformations	1998
W11-0218	SimSem: Fast Approximate String Matching in Relation to Semantic Category Disambiguation	2011
W10-3301	KYOTO: an open platform for mining facts	2010
W02-1111	Fine-Grained Proper Noun Ontologies For Question Answering	2002
W99-0706	Learning Transformation Rules To Find Grammatical Relations	1999
H89-2022	Preliminary Evaluation Of The VOYAGER Spoken Language System	1989
W07-1801	Speech Recognition Grammar Compilation in Grammatical Framework	2007
W10-0202	Emotion Detection in Email Customer Care	2010
W08-0602	Extracting Clinical Relationships from Patient Narratives	2008
W00-0204	An Interlingua Aiming At Communication On The Web: How Language-Independent Can It Be?	2000
W06-0141	Designing Special Post-Processing Rules For SVM-Based Chinese Word Segmentation	2006
W06-1705	Annotated Web As Corpus	2006
W11-1007	Improving Reordering for Statistical Machine Translation with Smoothed Priors and Syntactic Features	2011
W04-2103	Linguistic Preprocessing For Distributional Classification Of Words	2004
H89-2040	Continuous Speech Recognition From Phonetic Transcription	1989
W07-1608	Simple Preposition Correspondence: A Problem in English to Indian Language Machine Translation	2007
W10-2705	A Robot in the Kitchen	2010
W07-1212	Creating a Systemic Functional Grammar Corpus from the Penn Treebank	2007
W08-0804	Small Statistical Models by Random Feature Mixing	2008
W10-3208	SentiWordNet for Indian Languages	2010
W08-1602	Context Inducing Nouns	2008
W06-2102	Polish Equivalents Of Spatial 'at'	2006
H91-1081	Spoken Language Systems	1991
W04-2505	Intentions Implicatures And Processing Of Complex Questions	2004
W11-0220	Text Mining Techniques for Leveraging Positively Labeled Data	2011
W04-0837	Using Automatically Acquired Predominant Senses For Word Sense Disambiguation	2004
W03-2904	The MULTEXT-East Morphosyntactic Specification for Slavic Languages	2003
W93-0238	Information And Deliberation In Discourse	1993
X96-1058	MET Name Recognition With Japanese FASTUS	1996
W97-0202	Experience In WordNet Sense Tagging In The Wall Street Journal	1997
W02-1501	Grammar And Lexicon In The Robust Parsing Of Italian Towards A Non-Naïve Interplay	2002
W10-1111	Measuring Risk and Information Preservation: Toward New Metrics for De-identification of Clinical Texts	2010
W06-2810	Finding Similar Sentences Across Multiple Languages In Wikipedia	2006
W90-0109	Abstract Linguistic Resources For Text Planning	1990
W00-0601	Reading Comprehension Programs In A Statistical-Language-Processing Class	2000
W10-0732	Non-Expert Correction of Automatically Generated Relation Annotations	2010
W08-1502	Speech Translation with Grammatical Framework	2008
W09-3523	English-Hindi Transliteration Using Context-Informed PB-SMT: the DCU System for NEWS 2009	2009
W03-1606	Normalization And Paraphrasing Using Symbolic Methods	2003
W04-0847	Optimizing Feature Set For Chinese Word Sense Disambiguation	2004
W11-1308	Detecting Compositionality Using Semantic Vector Space Models Based on Syntactic Context. Shared Task System Description	2011
W03-1904	Putting FrameNet Data Into The ISO Linguistic Annotation Framework	2003
W03-0310	Bootstrapping Parallel Corpora	2003
W98-1211	Linguistic Theory In Statistical Language Learning	1998
W98-0511	Parsing With Dependency Relations And Robust Parsing	1998
W04-0304	Incremental Parsing With Reference Interaction	2004
W11-1508	Structure-Preserving Pipelines for Digital Libraries	2011
W02-1202	AnnCorra: Building Tree-Banks In Indian Languages	2002
W04-1107	Chinese Chunking With Another Type Of Spec	2004
W09-2416	SemEval-2010 Task 9: The Interpretation of Noun Compounds Using Paraphrasing Verbs and Prepositions	2009
W07-1417	The Role of Sentence Structure in Recognizing Textual Entailment	2007
W02-0816	Lexical Substitution As A Task For WSD Evaluation	2002
W03-0904	Operative Strategies In Ontological Semantics	2003
W94-0201	Automated Tone Transcription	1994
W08-0312	Meteor M-BLEU and M-TER: Evaluation Metrics for High-Correlation with Human Rankings of Machine Translation Output	2008
W03-2006	Can Text Analysis Tell Us Something About Technology Progress?	2003
H92-1103	Extracting Constraints On Word Usage From Large Text Corpora	1992
W06-0121	Chinese Word Segmentation With Maximum Entropy And N-Gram Language Model	2006
W97-0214	Writing Annotation Instructions	1997
W10-3804	Syntactic Constraints on Phrase Extraction for Phrase-Based Machine Translation	2010
P09-3003	Annotating and Recognising Named Entities in Clinical Notes	2009
W02-0902	Learning A Translation Lexicon From Monolingual Corpora	2002
W02-1105	Building Semantic/Ontological Knowledge By Text Mining	2002
W11-2302	Acoustic transformations to improve the intelligibility of dysarthric speech	2011
W04-1804	Dependence Relationships Between Gene Ontology Terms Based On TIGR Gene Product Annotations	2004
W11-2405	Diversity-aware Evaluation for Paraphrase Patterns	2011
H89-1014	Speech Research At Carnegie Mellon	1989
W03-0607	EBLA: A Perceptually Grounded Model Of Language Acquisition	2003
W01-0701	Multidimensional Transformation-Based Learning	2001
W07-1011	ConText: An Algorithm for Identifying Contextual Features from Clinical Text	2007
W10-1804	Agile Corpus Annotation in Practice: An Overview of Manual and Automatic Annotation of CVs	2010
W09-0401	Findings of the 2009 Workshop on Statistical Machine Translation	2009
W10-1011	A Human-Computer Collaboration Approach to Improve Accuracy of an Automated English Scoring System	2010
W03-0107	Bootstrapping Toponym Classifiers	2003
H89-2076	Analysis And Symbolic Processing Of Unrestricted Speech	1989
W03-2805	Colouring Summaries BLEU	2003
W98-1108	The Effect Of Topological Structure On Hierarchical Text Categorization	1998
H92-1097	Robust Continuous Speech Recognition	1992
W07-2068	Sussx: WSD using Automatically Acquired Predominant Senses	2007
I08-4010	The Fourth International Chinese Language Processing Bakeoff: Chinese Word Segmentation Named Entity Recognition and Chinese POS Tagging	2008
H91-1069	Session 12: SLS And Prosody	1991
W09-0215	Context-theoretic Semantics for Natural Language: an Overview	2009
W09-1703	Corpus-based Semantic Lexicon Induction with Web-based Corroboration	2009
W10-1403	Two Methods to Incorporate &rsquo;Local Morphosyntactic&rsquo; Features in Hindi Dependency Parsing	2010
W01-1412	A Comparative Study On Translation Units For Bilingual Lexicon Extraction	2001
W04-1013	ROUGE: A Package For Automatic Evaluation Of Summaries	2004
W03-1408	The Semantics Of Metaphor In The Game Theoretic Semantics With At Least Two Coordination Equilibria	2003
W03-0803	OLLIE: On-Line Learning For Information Extraction	2003
H90-1093	Progress Report: Active Knowledge Structures In Natural Language Understanding	1990
W01-1614	Empirical Methods For Evaluating Dialog Systems	2001
W11-1219	Language-Independent Context Aware Query Translation using Wikipedia	2011
H92-1031	Session 5a: Acoustic Modeling	1992
H90-1082	Segment-Based Acoustic Models With Multi-Level Search Algorithms For Continuous Speech Recognition	1990
W05-0407	Engineering Of Syntactic Features For Shallow Semantic Parsing	2005
W08-2005	Graph-Based Clustering for Semantic Classification of Onomatopoetic Words	2008
S10-1021	BART: A Multilingual Anaphora Resolution System	2010
W04-1304	Grammatical Inference And First Language Acquisition	2004
W98-0614	The Role Of Cardinality In Metonymic Extensions To Nouns	1998
H90-1072	Machine Translation Again?	1990
W06-2406	Collocation Extraction: Needs Feeds And Results Of An Extraction System For German	2006
W98-1430	Content Planning As The Basis For An Intelligent Tutoring System	1998
W01-1411	Towards A Simple And Accurate Statistical Approach To Learning Translation Relationships Among Words	2001
W09-2820	JUNLG-MSR: A Machine Learning Approach of Main Subject Reference Selection with Rule Based Improvement	2009
S10-1061	MARS: A Specialized RTE System for Parser Evaluation	2010
H90-1016	Toward A Real-Time Spoken Language System Using Commercial Hardware	1990
W06-1907	Monolingual Web-Based Factoid Question Answering In ChineseSwedish English And Japanese	2006
W05-0104	A Core-Tools Statistical NLP Course	2005
W07-0706	A Dependency Treelet String Correspondence Model for Statistical Machine Translation	2007
W00-0101	Sentences Vs. Phrases: Syntactic Complexity In Multimedia Information Retrieval	2000
W97-1313	What Brings A Higher-Order Entity Into Focus Of Attention? Sentential Pronouns In English And Norwegian	1997
W98-1101	Bayesian Stratified Sampling To Assess Corpus Utility	1998
W04-1017	Event-Based Extractive Summarization	2004
W09-1902	On Proper Unit Selection in Active Learning: Co-Selection Effects for Named Entity Recognition	2009
W06-2506	Characterizing Response Types And Revealing Noun Ambiguity In German Association Norms	2006
X96-1047	Design Of The MUC-6 Evaluation	1996
H92-1060	A Relaxation Method For Understanding Speech Utterances	1992
W98-1420	A Language-Independent System For Generating Feature Structures From Interlingua Representations	1998
W93-0301	Robust Bilingual Word Alignment For Machine Aided Translation	1993
H89-1032	Plans For A Task-Oriented Evaluation Of Natural Language Understanding Systems	1989
W03-2115	Ontology-based Contextual Coherence Scoring	2003
W06-2109	German Particle Verbs And Pleonastic Prepositions	2006
S10-1100	HITSZ_CITYU: Combine Collocation Context Words and Neighboring Sentence Sentiment in Sentiment Adjectives Disambiguation	2010
W02-1610	Learning Domain-Specific Transfer Rules: An Experiment With Korean To English Translation	2002
W09-1408	A memory-based learning approach to event extraction in biomedical texts	2009
W02-0102	An Interactive Spreadsheet For Teaching The Forward-Backward Algorithm	2002
W08-0109	Persistent Information State in a Data-Centric Architecture	2008
W03-0503	Multi-Document Summarization Using Off The Shelf Compression Software	2003
W08-0806	Assistive Mobile Communication Support	2008
H91-1060	A Procedure For Quantitatively Comparing The Syntactic Coverage Of English Grammars	1991
H92-1059	Session 9: Natural Language Processings	1992
W06-3102	Initial Explorations In English To Turkish Statistical Machine Translation	2006
W02-1817	Automatic Recognition Of Chinese Unknown Words Based On Roles Tagging	2002
W06-1006	Multilingual Collocation Extraction: Issues And Solutions	2006
W07-0313	Different measurement metrics to evaluate a chatbot system	2007
S10-1074	Edinburgh-LTG: TempEval-2 System Description	2010
X98-1016	Transforming Examples Into Patterns For Information Extraction	1998
W06-3110	N-Gram Posterior Probabilities For Statistical Machine Translation	2006
H90-1055	Deducing Linguistic Structure From The Statistics Of Large Corpora	1990
W01-1308	Unifying Tense Aspect And Modality Across Languages	2001
W97-0902	Developing A New Grammar Checker For English As A Second Language	1997
W11-2131	Instance Selection for Machine Translation using Feature Decay Algorithms	2011
H92-1006	Subject-Based Evaluation Measures For Interactive Spoken Language Systems	1992
W09-0507	Deeper Spoken Language Understanding for Man-Machine Dialogue on Broader Application Domains: A Logical Alternative to Concept Spotting	2009
W94-0328	Toward A Multidimensional Framework To Guide The Automated Generation Of Text Types	1994
W98-0210	A Media-Independent Content Language For Integrated Text And Graphics Generation	1998
W94-0333	Sign-Language Generation In ZARDOZ: An English To Sign-Language Translation System	1994
W09-0421	Improving Alignment for SMT by Reordering and Augmenting the Training Corpus	2009
H92-1101	Microphone-Array Systems For Speech Recognition Input	1992
W04-1101	Segmentation Of Chinese Long Sentences Using Commas	2004
W08-0209	Combining Open-Source with Research to Re-engineer a Hands-on Introductory NLP Course	2008
W11-0407	A Collaborative Annotation between Human Annotators and a Statistical Parser	2011
W09-3528	Modeling Machine Transliteration as a Phrase Based Statistical Machine Translation Problem	2009
W04-0909	Inducing A Semantic Frame Lexicon From WordNet Data	2004
W04-0215	LiveTree: An Integrated Workbench For Discourse Processing	2004
W11-0412	Assessing the practical usability of an automatically annotated corpus	2011
W10-0725	Cheap Facts and Counter-Facts	2010
W10-1723	The LIG Machine Translation System for WMT 2010	2010
W98-1206	The Effect Of Alternative Tree Representations On Tree Bank Grammars	1998
W10-0504	An Information-Retrieval Approach to Language Modeling: Applications to Social Data	2010
